title,address,floor,fee,management_fee,deposit,gratuity,madori,menseki
ミレニアムガーデンコート,東京都千代田区二番町,"
											6階",42万円,-,42万円,42万円,1LDK,73.76m2
ミレニアムガーデンコート,東京都千代田区二番町,"
											11階",54万円,-,54万円,54万円,2LDK,89.48m2
デュオ・スカーラ御茶ノ水II,東京都千代田区神田淡路町１,"
											3階",9万円,10000円,-,9万円,1K,25.78m2
デュオ・スカーラ御茶ノ水II,東京都千代田区神田淡路町１,"
											2階",12.3万円,10500円,-,12.3万円,ワンルーム,26.66m2
デュオ・スカーラ御茶ノ水II,東京都千代田区神田淡路町１,"
											4階",13万円,10000円,26万円,13万円,1LDK,35.36m2
デュオ・スカーラ御茶ノ水II,東京都千代田区神田淡路町１,"
											3階",15.5万円,10000円,15.5万円,15.5万円,1LDK,35.36m2
デュオ・スカーラ御茶ノ水II,東京都千代田区神田淡路町１,"
											3階",15.5万円,10000円,15.5万円,15.5万円,1LDK,35.36m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",9万円,10000円,-,9万円,1K,25.78m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",9万円,10000円,-,9万円,1K,25.78m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											4階",13万円,10000円,26万円,13万円,1LDK,35.36m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",15.5万円,10000円,15.5万円,15.5万円,1LDK,35.36m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",15.5万円,10000円,15.5万円,15.5万円,1LDK,35.36m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",15.5万円,10000円,15.5万円,15.5万円,1LDK,35.36m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",15.5万円,12000円,15.5万円,15.5万円,1LDK,35.36m2
ＪＲ山手線 神田駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",15.8万円,12000円,15.8万円,15.8万円,1LDK,35.36m2
ＪＲ山手線 秋葉原駅 地下1地上12階建 築20年,東京都千代田区岩本町３,"
											7階",8.2万円,13000円,-,8.2万円,1K,22.75m2
ズーム秋葉原,東京都千代田区神田佐久間町３,"
											9階",13.7万円,12000円,13.7万円,-,1K,31.09m2
ズーム秋葉原,東京都千代田区神田佐久間町３,"
											12階",19万円,16000円,-,-,1LDK,41.64m2
ズーム秋葉原,東京都千代田区神田佐久間町３,"
											8階",19.1万円,16000円,19.1万円,19.1万円,1LDK,41.64m2
ズーム秋葉原,東京都千代田区神田佐久間町３,"
											12階",19万円,25000円,-,-,1LDK,41.64m2
東京メトロ日比谷線 秋葉原駅 12階建 築5年,東京都千代田区神田佐久間町３,"
											9階",13.7万円,12000円,13.7万円,13.7万円,1K,31.09m2
東京メトロ日比谷線 秋葉原駅 12階建 築5年,東京都千代田区神田佐久間町３,"
											8階",19.1万円,16000円,19.1万円,19.1万円,1LDK,41.64m2
東京メトロ日比谷線 秋葉原駅 12階建 築5年,東京都千代田区神田佐久間町３,"
											12階",19万円,25000円,-,-,1LDK,41.64m2
四番町プラザ,東京都千代田区四番町,"
											6階",34万円,10000円,34万円,34万円,1LDK,84.33m2
アムス大手町,東京都千代田区内神田２,"
											10階",12万円,7000円,12万円,12万円,1K,27.73m2
アムス大手町,東京都千代田区内神田２,"
											11階",19万円,7000円,19万円,19万円,1LDK,44.17m2
クラッシィハウス大手町,東京都千代田区内神田１,"
											6階",16万円,10000円,16万円,16万円,1K,28.44m2
クラッシィハウス大手町,東京都千代田区内神田１,"
											16階",69万円,32040円,69万円,69万円,3LDK,71.78m2
クラッシィハウス大手町,東京都千代田区内神田１,"
											16階",69万円,32040円,69万円,69万円,3LDK,71.78m2
クラッシィハウス大手町,東京都千代田区内神田１,"
											16階",69万円,32040円,69万円,69万円,3LDK,71.78m2
CLASSY HOUSE OTEMACHI　クラッシィハウス大手町,東京都千代田区内神田１,"
											6階",16万円,10000円,16万円,16万円,1K,28.44m2
東京メトロ半蔵門線 半蔵門駅 5階建 築29年,東京都千代田区三番町,"
											1階",13.5万円,10000円,13.5万円,13.5万円,1LDK,36.15m2
東京メトロ半蔵門線 半蔵門駅 5階建 築29年,東京都千代田区三番町,"
											1階",14万円,10000円,14万円,14万円,1DK,36.15m2
東京メトロ銀座線 神田駅 12階建 築5年,東京都千代田区神田須田町１,"
											4階",14.4万円,10000円,14.4万円,-,1DK,29.02m2
東京メトロ銀座線 神田駅 12階建 築5年,東京都千代田区神田須田町１,"
											8階",27.7万円,13000円,27.7万円,-,2LDK,54.42m2
東京メトロ銀座線 神田駅 12階建 築5年,東京都千代田区神田須田町１,"
											11階",28.3万円,13000円,28.3万円,-,2LDK,54.42m2
東京メトロ銀座線 末広町駅 10階建 築10年,東京都千代田区外神田６,"
											3階",12.3万円,10500円,-,12.3万円,ワンルーム,25.68m2
フェルクルール秋葉原,東京都千代田区外神田６,"
											3階",12.3万円,10500円,-,12.3万円,ワンルーム,25.68m2
フェルクルール秋葉原,東京都千代田区外神田６,"
											3階",12.3万円,15000円,-,-,ワンルーム,25.68m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											4階",9万円,10000円,9万円,18万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											4階",9万円,10000円,9万円,18万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											4階",9万円,10000円,9万円,18万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											7階",9.5万円,7000円,9.5万円,19万円,1K,22.68m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											4階",9.6万円,9000円,9.6万円,19.2万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											6階",9.9万円,7000円,9.9万円,19.8万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											6階",9.9万円,7000円,9.9万円,19.8万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											6階",9.9万円,7000円,9.9万円,19.8万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											6階",9.9万円,9000円,9.9万円,14.85万円,1K,22.47m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											11階",18.5万円,-,18.5万円,37万円,1LDK,41.46m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											2階",12.4万円,10000円,12.4万円,12.4万円,1K,27.39m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											2階",12.4万円,10000円,12.4万円,12.4万円,1K,27.39m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											2階",12.4万円,10000円,12.4万円,12.4万円,1K,27.39m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											5階",12.8万円,10000円,12.8万円,12.8万円,1K,27.39m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											9階",12.9万円,10000円,12.9万円,12.9万円,ワンルーム,26.08m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											13階",13.3万円,10000円,13.3万円,13.3万円,ワンルーム,26.08m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											13階",13.5万円,10000円,13.5万円,13.5万円,ワンルーム,26.08m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											13階",13.5万円,10000円,13.5万円,13.5万円,ワンルーム,26.08m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											13階",13.5万円,10000円,13.5万円,13.5万円,ワンルーム,26.08m2
東京メトロ半蔵門線 神保町駅 14階建 築4年,東京都千代田区神田神保町１,"
											13階",30.1万円,15000円,30.1万円,30.1万円,2LDK,54.86m2
ＪＲ山手線 秋葉原駅 10階建 築22年,東京都千代田区岩本町３,"
											9階",10.2万円,-,10.2万円,10.2万円,1DK,28.78m2
スペーシア秋葉原,東京都千代田区外神田４,"
											4階",10.5万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											6階",10.7万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											7階",10.8万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											7階",10.8万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											8階",10.9万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											8階",10.9万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											6階",11万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											8階",11万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											9階",11万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											7階",11.1万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											7階",11.1万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											10階",11.1万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											11階",11.2万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											8階",11.2万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											12階",11.3万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											11階",11.5万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											12階",11.6万円,15000円,-,-,1K,23.85m2
スペーシア秋葉原,東京都千代田区外神田４,"
											9階",12.6万円,15000円,-,-,1K,26.82m2
スペーシア秋葉原,東京都千代田区外神田４,"
											10階",12.7万円,15000円,-,-,1K,26.82m2
スペーシア秋葉原,東京都千代田区外神田４,"
											3階",13万円,15000円,-,-,1K,29.29m2
スペーシア秋葉原,東京都千代田区外神田４,"
											4階",13.1万円,15000円,-,-,1K,29.21m2
スペーシア秋葉原,東京都千代田区外神田４,"
											6階",13.3万円,15000円,-,-,1K,29.29m2
スペーシア秋葉原,東京都千代田区外神田４,"
											10階",13.5万円,15000円,-,-,1K,29.21m2
スペーシア秋葉原,東京都千代田区外神田４,"
											10階",13.7万円,15000円,-,-,1K,29.21m2
スペーシア秋葉原,東京都千代田区外神田４,"
											13階",27.5万円,15000円,-,-,2LDK,51.74m2
都営新宿線 岩本町駅 9階建 築18年,東京都千代田区神田佐久間町３,"
											3階",10.7万円,8000円,10.7万円,-,1K,24.29m2
都営新宿線 岩本町駅 9階建 築18年,東京都千代田区神田佐久間町３,"
											2階",10.9万円,8000円,10.9万円,-,1K,24.86m2
都営新宿線 岩本町駅 9階建 築18年,東京都千代田区神田佐久間町３,"
											3階",11.1万円,8000円,11.1万円,11.1万円,1K,24.29m2
都営新宿線 岩本町駅 9階建 築18年,東京都千代田区神田佐久間町３,"
											5階",11.1万円,8000円,11.1万円,-,1K,24.12m2
都営新宿線 岩本町駅 9階建 築18年,東京都千代田区神田佐久間町３,"
											3階",14.2万円,8000円,14.2万円,14.2万円,1DK,30.24m2
クラッシィハウス神田美土代町,東京都千代田区内神田１,"
											7階",24万円,15000円,24万円,24万円,1LDK,48.12m2
クラッシィハウス神田美土代町,東京都千代田区内神田１,"
											13階",24万円,20000円,24万円,24万円,1LDK,48.23m2
KDX岩本町レジデンス,東京都千代田区岩本町２,"
											5階",10万円,7000円,10万円,10万円,1K,22.56m2
KDX岩本町レジデンス,東京都千代田区岩本町２,"
											3階",11.7万円,10000円,11.7万円,11.7万円,1K,31.28m2
デュアレス千代田三崎町,東京都千代田区神田三崎町３,"
											2階",14.5万円,10500円,-,14.5万円,1K,25m2
デュアレス千代田三崎町,東京都千代田区神田三崎町３,"
											3階",14.55万円,10500円,-,14.55万円,ワンルーム,25.03m2
デュアレス千代田三崎町,東京都千代田区神田三崎町３,"
											8階",14.75万円,10500円,-,14.75万円,ワンルーム,25.03m2
デュアレス千代田三崎町,東京都千代田区神田三崎町３,"
											9階",14.8万円,10500円,-,14.8万円,1K,25.06m2
ＪＲ総武線快速 馬喰町駅 8階建 築19年,東京都千代田区岩本町１,"
											7階",10.2万円,10500円,-,10.2万円,1K,22.49m2
東京メトロ有楽町線 麹町駅 15階建 築10年,東京都千代田区平河町１,"
											2階",13.3万円,10000円,13.3万円,13.3万円,ワンルーム,25.44m2
東京メトロ有楽町線 麹町駅 15階建 築10年,東京都千代田区平河町１,"
											9階",14.2万円,10000円,14.2万円,14.2万円,1K,25.44m2
東京メトロ有楽町線 麹町駅 15階建 築10年,東京都千代田区平河町１,"
											13階",14.5万円,10000円,14.5万円,14.5万円,1K,25.87m2
東京メトロ銀座線 末広町駅 地下1地上15階建 築18年,東京都千代田区外神田４,"
											4階",10.5万円,15000円,-,-,1K,23.85m2
東京メトロ銀座線 末広町駅 地下1地上15階建 築18年,東京都千代田区外神田４,"
											5階",10.7万円,15000円,-,-,1K,23.85m2
東京メトロ銀座線 末広町駅 地下1地上15階建 築18年,東京都千代田区外神田４,"
											8階",10.9万円,15000円,-,-,1K,23.85m2
東京メトロ銀座線 末広町駅 地下1地上15階建 築18年,東京都千代田区外神田４,"
											8階",10.9万円,15000円,-,-,1K,23.85m2
